code,,level,category,state,ppd,address,postcode,city,longitude,latitude
ABA3025,SEKOLAH KEBANGSAAN TANAH KEBUN,Rendah,SK,PERAK,PPD KRIAN,TANAH KEBUN,34200,PARIT BUNTAR,100.480005,5.076489
ABA3026,SEKOLAH KEBANGSAAN TANJONG PIANDANG,Rendah,SK,PERAK,PPD KRIAN,JALAN ATAS,34250,TANJONG PIANDANG,100.393206,5.076201
ABA3027,SEKOLAH KEBANGSAAN TITI SERONG,Rendah,SK,PERAK,PPD KRIAN,TITI SERONG,34200,PARIT BUNTAR,100.466431,5.103921
ABA3028,SEKOLAH KEBANGSAAN SUNGAI MEGAT ARIS,Rendah,SK,PERAK,PPD KRIAN,"SUNGAI MEGAT ARIS, BAGAN TIANG",34250,TANJONG PIANDANG,100.408441,5.106616
ABA3029,SEKOLAH KEBANGSAAN GUNONG SEMANGGOL,Rendah,SK,PERAK,PPD KRIAN,"GUNONG SEMANGGOL, SIMPANG EMPAT",34400,SEMANGGOL,100.650746,4.968423
ABA3030,SEKOLAH KEBANGSAAN KAMPONG DEW,Rendah,SK,PERAK,PPD KRIAN,KAMPUNG DEW,34400,SIMPANG EMPAT,100.659152,4.912936
ABA3031,SEKOLAH KEBANGSAAN DATO' ALAUDIN,Rendah,SK,PERAK,PPD KRIAN,KAMPUNG SELINSING,34400,SIMPANG EMPAT,100.627892,4.927920
ABA3032,SEKOLAH KEBANGSAAN SAMA GAGAH,Rendah,SK,PERAK,PPD KRIAN,"SIMPANG EMPAT, SEMANGGOL",34400,SIMPANG EMPAT,100.633659,4.915061
ABA3033,SEKOLAH KEBANGSAAN SUNGAI KEPAR,Rendah,SK,PERAK,PPD KRIAN,SIMPANG EMPAT SEMANGGOL,34400,SIMPANG EMPAT,100.630183,4.949575
ABA3034,SEKOLAH KEBANGSAAN SERI PINANG,Rendah,SK,PERAK,PPD KRIAN,JALAN GULA,34400,SIMPANG EMPAT,100.597627,4.950313
ABA3035,SEKOLAH KEBANGSAAN KAMPONG TUA,Rendah,SK,PERAK,PPD KRIAN,KAMPONG TUA,34400,SIMPANG EMPAT,100.630075,4.968288
ABA3036,SEKOLAH KEBANGSAAN KAMPONG SELAMAT,Rendah,SK,PERAK,PPD KRIAN,KAMPONG SELAMAT,34400,SIMPANG EMPAT,100.688906,4.985307
ABA3037,SEKOLAH KEBANGSAAN HAJI DAHLAN,Rendah,SK,PERAK,PPD KRIAN,"TEBOK MATAU, SIMPANG EMPAT",34400,GUNONG SEMANGGOL,100.632935,4.988650
ABA3038,SEKOLAH KEBANGSAAN KUALA GULA,Rendah,SK,PERAK,PPD KRIAN,KUALA GULA,34350,KUALA KURAU,100.467242,4.938927
ABA3039,SEKOLAH KEBANGSAAN KUALA KURAU (BARU),Rendah,SK,PERAK,PPD KRIAN,BATU 14 JALAN PANTAI,34350,KUALA KURAU,100.412855,5.017458
ABA3040,SEKOLAH KEBANGSAAN BARU PARIT BUNTAR,Rendah,SK,PERAK,PPD KRIAN,JALAN SEKOLAH,34200,PARIT BUNTAR,100.480681,5.124810
ABA3041,SEKOLAH KEBANGSAAN WAWASAN,Rendah,SK,PERAK,PPD KRIAN,PEKAN BARU,34200,PARIT BUNTAR,100.493990,5.118171
ABA4001,SEKOLAH KEBANGSAAN SAYONG,Rendah,SK,PERAK,PPD KUALA KANGSAR,KUALA KANGSAR,33040,KUALA KANGSAR,100.958609,4.775790
ABA4002,SEKOLAH KEBANGSAAN KOTA LAMA KANAN,Rendah,SK,PERAK,PPD KUALA KANGSAR,KOTA LAMA KANAN,33040,KUALA KANGSAR,100.952182,4.785572
ABA4003,SEKOLAH KEBANGSAAN PADANG AMPANG,Rendah,SK,PERAK,PPD KUALA KANGSAR,JALAN IPOH,33000,KUALA KANGSAR,100.953855,4.810481
ABA4004,SEKOLAH KEBANGSAAN BELURU,Rendah,SK,PERAK,PPD KUALA KANGSAR,"JALAN KAMPUNG KUBANG HALBAN, ENGGOR",33600,KUALA KANGSAR,100.942599,4.823735
ABA4005,SEKOLAH KEBANGSAAN BENDANG KERING,Rendah,SK,PERAK,PPD KUALA KANGSAR,KG. BENDANG KERING,33040,KUALA KANGSAR,100.970358,4.764351
ABA4006,SEKOLAH KEBANGSAAN MENORA,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG MENORA,33000,KUALA KANGSAR,100.946372,4.717241
ABA4007,SEKOLAH KEBANGSAAN BEKOR,Rendah,SK,PERAK,PPD KUALA KANGSAR,KG. BEKOR,33800,KUALA KANGSAR,100.926995,4.578282
ABA4008,SEKOLAH KEBANGSAAN KUALA KENAS,Rendah,SK,PERAK,PPD KUALA KANGSAR,JALAN KUALA KENAS,33000,KUALA KANGSAR,100.928062,4.672890
ABA4009,SEKOLAH KEBANGSAAN SENGGANG,Rendah,SK,PERAK,PPD KUALA KANGSAR,"JALAN TUN SABAN, KAMPUNG SENGGANG",33000,KUALA KANGSAR,100.928647,4.668944
ABA4010,SEKOLAH KEBANGSAAN RAMBAI TUJUH,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG RAMBAI TUJUH,33000,KUALA KANGSAR,100.963873,4.691850
ABA4011,SEKOLAH KEBANGSAAN SULTAN IDRIS II,Rendah,SK,PERAK,PPD KUALA KANGSAR,"646, JLN TUN ABDUL RAZAK",33000,KUALA KANGSAR,100.935010,4.775730
ABA4012,SEKOLAH KEBANGSAAN RAJA PEREMPUAN MUZWIN,Rendah,SK,PERAK,PPD KUALA KANGSAR,BUKIT CHANDAN,33000,KUALA KANGSAR,100.944828,4.764274
ABA4013,SEKOLAH KEBANGSAAN TANAH MERAH,Rendah,SK,PERAK,PPD KUALA KANGSAR,LUBOK MERBAU,33010,KUALA KANGSAR,100.909323,4.811688
ABA4014,SEKOLAH KEBANGSAAN SYEIKH MOHD. IDRIS AL-MARBAWI,Rendah,SK,PERAK,PPD KUALA KANGSAR,LUBOK MERBAU,33010,KUALA KANGSAR,100.894790,4.806117
ABA4015,SEKOLAH KEBANGSAAN KATI,Rendah,SK,PERAK,PPD KUALA KANGSAR,JALAN BESAR KATI,33020,KUALA KANGSAR,100.906446,4.878032
ABA4016,SEKOLAH KEBANGSAAN CHEH,Rendah,SK,PERAK,PPD KUALA KANGSAR,KATI,33020,KUALA KANGSAR,100.936056,4.878796
ABA4017,SEKOLAH KEBANGSAAN SAUK,Rendah,SK,PERAK,PPD KUALA KANGSAR,JALAN LENGGONG,33500,KUALA KANGSAR,100.924289,4.943163
ABA4018,SEKOLAH KEBANGSAAN SULTAN ABDUL AZIZ,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG KETIOR,33000,KUALA KANGSAR,100.914130,4.714790
ABA4019,SEKOLAH KEBANGSAAN ULU KENAS,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG ULU KENAS,33800,MANONG,100.901883,4.682750
ABA4020,SEKOLAH KEBANGSAAN LEMPOR,Rendah,SK,PERAK,PPD KUALA KANGSAR,JALAN BESAR MANONG,33800,KUALA KANGSAR,100.898767,4.652512
ABA4021,SEKOLAH KEBANGSAAN JELIANG,Rendah,SK,PERAK,PPD KUALA KANGSAR,"JALAN BARU, KAMPUNG JELIANG",33800,MANONG,100.874970,4.624176
ABA4022,SEKOLAH KEBANGSAAN ARA PANJANG,Rendah,SK,PERAK,PPD KUALA KANGSAR,KG. ARA PANJANG,33800,MANONG,100.890459,4.618100
ABA4023,SEKOLAH KEBANGSAAN MANONG,Rendah,SK,PERAK,PPD KUALA KANGSAR,JALAN BRUAS,33800,MANONG,100.882448,4.590631
ABA4024,SEKOLAH KEBANGSAAN ULU PIOL,Rendah,SK,PERAK,PPD KUALA KANGSAR,"JALAN HJ OTHMAN, KG ULU PIOL",33800,MANONG,100.878740,4.579640
ABA4025,SEKOLAH KEBANGSAAN TALANG,Rendah,SK,PERAK,PPD KUALA KANGSAR,JALAN TAIPING,33000,KUALA KANGSAR,100.913889,4.775000
ABA4026,SEKOLAH KEBANGSAAN PADANG ASAM,Rendah,SK,PERAK,PPD KUALA KANGSAR,PADANG ASAM,33700,PADANG RENGAS,100.885640,4.769873
ABA4027,SEKOLAH KEBANGSAAN TUN DR ISMAIL,Rendah,SK,PERAK,PPD KUALA KANGSAR,JALAN BESAR TAIPING,33700,PADANG RENGAS,100.848742,4.776865
ABA4028,SEKOLAH KEBANGSAAN PAYA SALAK,Rendah,SK,PERAK,PPD KUALA KANGSAR,PADANG RENGAS,33700,KUALA KANGSAR,100.841471,4.795947
ABA4029,SEKOLAH KEBANGSAAN LANEH,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG LANEH LUBOK MERBAU,33010,KUALA KANGSAR,100.856458,4.823786
ABA4030,SEKOLAH KEBANGSAAN PEREMPUAN,Rendah,SK,PERAK,PPD KUALA KANGSAR,"JALAN BESAR, PEKAN PADANG RENGAS",33700,PADANG RENGAS,100.843997,4.775242
ABA4031,SEKOLAH KEBANGSAAN KARAI,Rendah,SK,PERAK,PPD KUALA KANGSAR,KG. KARAI,33600,ENGGOR,100.963632,4.839486
ABA4032,SEKOLAH KEBANGSAAN SUNGAI SIPUT (U),Rendah,SK,PERAK,PPD KUALA KANGSAR,JALAN IPOH,31100,SUNGAI SIPUT (U),101.079688,4.815224
ABA4033,SEKOLAH KEBANGSAAN TROSOR,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG TROSOR,31100,SUNGAI SIPUT (U),101.021728,4.884624
ABA4034,SEKOLAH KEBANGSAAN LASAH,Rendah,SK,PERAK,PPD KUALA KANGSAR,PEKAN LASAH,31100,SUNGAI SIPUT (U),101.121678,4.953907
ABA4035,SEKOLAH KEBANGSAAN RKT LASAH,Rendah,SK,PERAK,PPD KUALA KANGSAR,JLN. SEKOLAH  FELDA LASAH,31120,SUNGAI SIPUT (U),101.071553,4.927876
ABA4036,SEKOLAH KEBANGSAAN JAWANG,Rendah,SK,PERAK,PPD KUALA KANGSAR,SALAK UTARA,31050,SUNGAI SIPUT (U),100.982142,4.883106
ABA4037,SEKOLAH KEBANGSAAN PERIANG,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG PERIANG,33600,ENGGOR,100.955538,4.873863
ABA4038,SEKOLAH KEBANGSAAN TEMIN,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG TEMIN,31100,SUNGAI SIPUT (U),101.047408,4.864358
ABA4039,SEKOLAH KEBANGSAAN JALONG,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG JALONG,31100,SUNGAI SIPUT (U),101.143113,4.832260
ABA4040,SEKOLAH KEBANGSAAN TEMONG,Rendah,SK,PERAK,PPD KUALA KANGSAR,KG.TEMONG,33600,KUALA KANGSAR,100.946863,4.869314
ABA4041,SEKOLAH KEBANGSAAN CHEGAR GALAH,Rendah,SK,PERAK,PPD KUALA KANGSAR,KG. CHEGAR GALAH,33500,SAUK,100.971065,4.899430
ABA4042,SEKOLAH KEBANGSAAN LINTANG,Rendah,SK,PERAK,PPD KUALA KANGSAR,KG.LINTANG,31100,SUNGAI SIPUT (U),101.103673,4.936771
ABA4043,SEKOLAH KEBANGSAAN KAMPUNG MAAMOR,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG MAAMOR,31120,SUNGAI SIPUT (U),101.052967,4.918106
ABA4044,SEKOLAH KEBANGSAAN ULU RIBU,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG ULU RIBU,33600,ENGGOR,100.917948,4.852461
ABA4045,SEKOLAH KEBANGSAAN SEROLI,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG BEKUT,31100,SUNGAI SIPUT (U),101.005534,4.918138
ABA4046,SEKOLAH KEBANGSAAN JENALIK,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG JENALIK,33500,SAUK,100.924062,4.969842
ABA4047,SEKOLAH KEBANGSAAN CHENEIN,Rendah,SK,PERAK,PPD KUALA KANGSAR,LASAH,31110,SUNGAI SIPUT (U),101.144316,4.953962
ABA4048,SEKOLAH KEBANGSAAN PERLOP 1,Rendah,SK,PERAK,PPD KUALA KANGSAR,KAMPUNG PERLOP 1,31100,SUNGAI SIPUT (U),101.178192,4.904042
ABA4049,SEKOLAH KEBANGSAAN POS POI,Rendah,SK,PERAK,PPD KUALA KANGSAR,LASAH,31100,SUNGAI SIPUT (U),101.191754,5.096339
ABA4050,SEKOLAH KEBANGSAAN POS PERWOR,Rendah,SK,PERAK,PPD KUALA KANGSAR,LASAH,31100,SUNGAI SIPUT (U),101.263989,5.015601
ABA4051,SEKOLAH KEBANGSAAN POS LEGAP,Rendah,SK,PERAK,PPD KUALA KANGSAR,LASAH,31100,KUALA KANGSAR,101.270402,4.941088
ABA4052,SEKOLAH KEBANGSAAN POS PIAH,Rendah,SK,PERAK,PPD KUALA KANGSAR,LASAH,31100,SUNGAI SIPUT (U),101.268960,5.080764
ABA4053,SEKOLAH KEBANGSAAN KAMPUNG KENANG,Rendah,SK,PERAK,PPD KUALA KANGSAR,JALONG TINGGI,31100,SUNGAI SIPUT (U),101.186654,4.852326
ABA4054,SEKOLAH KEBANGSAAN POS KUALA MU,Rendah,SK,PERAK,PPD KUALA KANGSAR,LASAH,31100,SUNGAI SIPUT (U),101.333778,4.837443
ABA4055,SEKOLAH KEBANGSAAN POS SUNGAI PELANTOK,Rendah,SK,PERAK,PPD KUALA KANGSAR,SUNGAI SIPUT(U),31100,SUNGAI SIPUT (U),101.168992,4.788415
ABA4056,SEKOLAH KEBANGSAAN RAJA MUDA MUSA,Rendah,SK,PERAK,PPD KUALA KANGSAR,JALAN SULTAN ISKANDAR SHAH,33000,KUALA KANGSAR,100.926067,4.760233
ABA4057,SEKOLAH KEBANGSAAN KAMPUNG MUHIBAH,Rendah,SK,PERAK,PPD KUALA KANGSAR,JALAN JALONG,31100,SUNGAI SIPUT (U),101.091172,4.825904
ABA4058,SEKOLAH KEBANGSAAN KAMPUNG NASIB,Rendah,SK,PERAK,PPD KUALA KANGSAR,"JALAN IPOH, ENGGOR",33600,KUALA KANGSAR,100.982172,4.835487
ABA5001,SEKOLAH KEBANGSAAN KUMPULAN GANDA,Rendah,SK,PERAK,PPD HILIR PERAK,BATU 7 JALAN CHANGKAT JONG,36000,TELUK INTAN,101.200363,3.903968
ABA5002,SEKOLAH KEBANGSAAN SULTAN IDRIS 2,Rendah,SK,PERAK,PPD HILIR PERAK,JALAN JAWA,36000,TELUK INTAN,101.027870,4.023897
ABA5003,SEKOLAH KEBANGSAAN SERI INTAN,Rendah,SK,PERAK,PPD HILIR PERAK,JLN MAHARANI,36000,TELUK INTAN,101.018926,4.027436
ABA5004,SEKOLAH KEBANGSAAN SELABAK,Rendah,SK,PERAK,PPD HILIR PERAK,JALAN KAMPUNG SELABAK,36000,TELUK INTAN,101.050922,3.971349
ABA5005,SEKOLAH KEBANGSAAN CHANGKAT JONG,Rendah,SK,PERAK,PPD HILIR PERAK,"BT 8, KG. BARU CHANGKAT JONG",36000,TELUK INTAN,101.122558,3.983093
ABA5006,SEKOLAH KEBANGSAAN AYER HITAM,Rendah,SK,PERAK,PPD HILIR PERAK,"BATU 15, JALAN BIDOR",36030,TELUK INTAN,101.201501,4.020495
ABA5007,SEKOLAH KEBANGSAAN TEBOK BANJAR,Rendah,SK,PERAK,PPD HILIR PERAK,KAMPUNG BANJAR,36000,TELUK INTAN,101.026217,3.981396
ABA5008,SEKOLAH KEBANGSAAN SUNGAI DURIAN,Rendah,SK,PERAK,PPD HILIR PERAK,KAMPUNG SUNGAI DURIAN,36000,TELUK INTAN,100.978047,3.998940
ABA5009,SEKOLAH KEBANGSAAN DATO' LAKSAMANA RAJA MAHKOTA,Rendah,SK,PERAK,PPD HILIR PERAK,BATU 3  1/2 JALAN MAHARAJALELA,36000,TELUK INTAN,100.993994,3.992847
ABA5012,SEKOLAH KEBANGSAAN TELUK BIRAH,Rendah,SK,PERAK,PPD HILIR PERAK,"KG. TELUK BIRAH, MUKIM SG DURIAN",36000,TELUK INTAN,100.930043,4.031055
ABA5014,SEKOLAH KEBANGSAAN SUNGAI RUSA,Rendah,SK,PERAK,PPD HILIR PERAK,KAMPUNG SUNGAI RUBANA,36000,TELUK INTAN,100.911035,3.995056
ABA5015,SEKOLAH KEBANGSAAN SUNGAI JEJAWI,Rendah,SK,PERAK,PPD HILIR PERAK,KAMPUNG SUNGAI JEJAWI,36000,TELUK INTAN,100.928203,4.062174
ABA5060,SEKOLAH KEBANGSAAN DATO' YAHYA SUBBAN,Rendah,SK,PERAK,PPD HILIR PERAK,JALAN LABU KUBONG,36600,CHENDERONG BALAI,101.081899,4.123366
ABA5061,SEKOLAH KEBANGSAAN SUNGAI TUNGKU,Rendah,SK,PERAK,PPD HILIR PERAK,KM 5 JALAN SUNGAI MANIK,36000,TELUK INTAN,101.038902,4.075669
ABA5062,SEKOLAH KEBANGSAAN CHIKUS,Rendah,SK,PERAK,PPD HILIR PERAK,"JALAN CHIKUS, OFF JLN SG MANIK, KG CHIKUS",36750,LANGKAP,101.121258,4.072067
ABA5063,SEKOLAH KEBANGSAAN PERMATANG,Rendah,SK,PERAK,PPD HILIR PERAK,PARIT 7B SG MANIK,36000,TELUK INTAN,101.078083,4.058239
ABA5064,SEKOLAH KEBANGSAAN SG LAMPAM,Rendah,SK,PERAK,PPD HILIR PERAK,SUNGAI LAMPAM,36750,CHIKUS,101.113002,4.104503
ABA5065,SEKOLAH KEBANGSAAN SUNGAI TUKANG SIDIN,Rendah,SK,PERAK,PPD HILIR PERAK,KG SUNGAI TUKANG SIDIN,36700,LANGKAP,101.104386,4.055479
ABA5066,SEKOLAH KEBANGSAAN SERI LANGKAP,Rendah,SK,PERAK,PPD HILIR PERAK,JALAN BESAR LANGKAP,36700,LANGKAP,101.147112,4.069004
ABA5067,SEKOLAH KEBANGSAAN PEKAN RABU,Rendah,SK,PERAK,PPD HILIR PERAK,PARIT 13A SUNGAI MANIK,36000,TELUK INTAN,101.078100,4.090527
ABA5068,SEKOLAH KEBANGSAAN PERMATANG PELANDOK,Rendah,SK,PERAK,PPD HILIR PERAK,KG.PERMATANG PELANDOK,36600,CHENDERONG BALAI,101.029050,4.112732
ABA5069,SEKOLAH KEBANGSAAN DEGONG,Rendah,SK,PERAK,PPD HILIR PERAK,JALAN KAMPAR,36700,LANGKAP,101.137700,4.095843
ABA5070,SEKOLAH KEBANGSAAN PENGKALAN ARA,Rendah,SK,PERAK,PPD HILIR PERAK,"PARIT 5, OFF JLN TELUK INTAN CHENDERONG BALAI",36600,CHENDERONG BALAI,101.051805,4.119002
ABA5071,SEKOLAH KEBANGSAAN SUNGAI KERAWAI,Rendah,SK,PERAK,PPD HILIR PERAK,KG SUNGAI KERAWAI,36000,TELUK INTAN,101.067533,4.030842
ABA5072,SEKOLAH KEBANGSAAN KAMPUNG BAHARU REDANG PONGGOR,Rendah,SK,PERAK,PPD HILIR PERAK,"KM 33, JALAN KAMPAR",36700,LANGKAP,101.127805,4.150311
ABA5073,SEKOLAH KEBANGSAAN KAMPUNG BAHAGIA,Rendah,SK,PERAK,PPD HILIR PERAK,"KM 7,  JALAN SUNGAI MANIK",36000,TELUK INTAN,101.048467,4.037563
ABA5074,SEKOLAH KEBANGSAAN SERI SETIA,Rendah,SK,PERAK,PPD HILIR PERAK,JALAN PADANG TEMBAK,36000,TELUK INTAN,101.032455,3.991052
ABA5075,SEKOLAH KEBANGSAAN RAJA MUDA MUSA,Rendah,SK,PERAK,PPD HILIR PERAK,PEKAN BARU,36000,TELUK INTAN,101.013480,3.990361
ABA5077,SEKOLAH KEBANGSAAN PERWIRA,Rendah,SK,PERAK,PPD HILIR PERAK,"KM 5, JALAN CHANGKAT JONG",36000,TELUK INTAN,101.044287,4.000626
ABA5078,SEKOLAH KEBANGSAAN ST.ANTHONY,Rendah,SK,PERAK,PPD HILIR PERAK,JALAN CHUI CHAK,36700,LANGKAP,101.155297,4.071210
ABA6001,SEKOLAH KEBANGSAAN LONG JAAFAR,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,"LOT 331, JALAN KAMPUNG JANA",34600,KAMUNTING,100.729320,4.888683
ABA6002,SEKOLAH KEBANGSAAN ASAM KUMBANG,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,ASAM KUMBANG,34000,TAIPING,100.721487,4.861751
ABA6003,SEKOLAH KEBANGSAAN LAKSAMANA,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN TAIPING,34650,KUALA SEPETANG,100.633143,4.839622
ABA6004,SEKOLAH KEBANGSAAN MATANG,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN HUJUNG MATANG,34750,MATANG,100.678945,4.811304
ABA6005,SEKOLAH KEBANGSAAN NGAH IBRAHIM,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN MATANG,34750,MATANG,100.661341,4.842265
ABA6006,SEKOLAH KEBANGSAAN MATANG GELUGUR,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN MATANG GELUGOR,34750,MATANG,100.678755,4.783364
ABA6007,SEKOLAH KEBANGSAAN SIMPANG,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,TAMAN KOTA JAYA,34700,SIMPANG,100.703894,4.822812
ABA6008,SEKOLAH KEBANGSAAN SULTAN YUSSUF AMDR,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN KAMUNTING LAMA,34000,TAIPING,100.750825,4.865004
ABA6009,SEKOLAH KEBANGSAAN TAIPING,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN TAMING SARI,34000,TAIPING,100.733928,4.847890
ABA6010,SEKOLAH KEBANGSAAN SERI AMAN,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN POKOK ASSAM,34000,TAIPING,100.743550,4.830230
ABA6011,SEKOLAH KEBANGSAAN CHANGKAT LARUT,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN AYER KUNING,34850,CHANGKAT JERING.,100.741591,4.804567
ABA6012,SEKOLAH KEBANGSAAN BENDANG SIAM,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN TRONG,34850,CHANGKAT JERING,100.721331,4.769227
ABA6013,SEKOLAH KEBANGSAAN TOH JOHAN,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN BERUAS,34800,TRONG,100.718957,4.701389
ABA6014,SEKOLAH KEBANGSAAN TEMELOK,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,PEKAN TEMELOK,34800,TRONG,100.693202,4.655046
ABA6015,SEKOLAH KEBANGSAAN PADANG GAJAH,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN BERUAS,34800,TRONG,100.716477,4.612049
ABA6016,SEKOLAH KEBANGSAAN SUNGAI TINGGI,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN PANTAI REMIS-TAIPING,34800,TRONG,100.679601,4.585501
ABA6017,SEKOLAH KEBANGSAAN BATU HAMPAR,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,BATU 26 JALAN TAIPING-BERUAS,32700,BERUAS,100.717293,4.531954
ABA6018,SEKOLAH KEBANGSAAN CHANGKAT JERING,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN KUALA KANGSAR,34850,CHANGKAT JERING,100.720452,4.792009
ABA6019,SEKOLAH KEBANGSAAN JELUTONG,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN KUALA KANGSAR,34850,CHANGKAT JERING,100.744195,4.779143
ABA6020,SEKOLAH KEBANGSAAN DATO' PANGLIMA BKT GANTANG,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN KUALA KANGSAR,34850,CHANGKAT JERING,100.772880,4.782458
ABA6021,SEKOLAH KEBANGSAAN CHANGKAT IBUL,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,CHANGKAT JERING,34850,TAIPING,100.741504,4.761244
ABA6022,SEKOLAH KEBANGSAAN SULTAN ABDULLAH,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,KG CHEH,34850,CHANGKAT JERING,100.766337,4.758894
ABA6023,SEKOLAH KEBANGSAAN TOH SAJAK,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN BESAR BATU KURAU,34500,BATU KURAU,100.794034,4.974575
ABA6024,SEKOLAH KEBANGSAAN KAMPONG PERAK,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,KAMPONG PERAK,34500,BATU KURAU,100.812172,4.937215
ABA6025,SEKOLAH KEBANGSAAN KAMPUNG GUDANG,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN KAMPUNG GUDANG,34520,BATU KURAU,100.806256,5.041120
ABA6026,SEKOLAH KEBANGSAAN KAMPUNG REPOH,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN BESAR KAMPONG REPOH,34500,BATU KURAU,100.820395,4.948594
ABA6027,SEKOLAH KEBANGSAAN KAMPUNG YAMAN,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,BATU 20,34520,BATU KURAU,100.790049,5.033677
ABA6028,SEKOLAH KEBANGSAAN KAMPUNG RELANG,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN KAMPONG RELANG,34520,BATU KURAU,100.814104,5.036549
ABA6029,SEKOLAH KEBANGSAAN JELAI,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,"JALAN BESAR, JELAI",34520,BATU KURAU,100.811366,5.012584
ABA6030,SEKOLAH KEBANGSAAN PANTAI BESAR,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN PANTAI BESAR,34520,BATU KURAU,100.841318,5.086145
ABA6031,SEKOLAH KEBANGSAAN PONDOK TANJONG,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN SEKOLAH,34010,TAIPING,100.732086,5.018145
ABA6032,SEKOLAH KEBANGSAAN ULU SEPETANG,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,TAIPING,34010,TAIPING,100.731013,4.964097
ABA6033,SEKOLAH KEBANGSAAN HAJI WAN JAAFAR,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,"JALAN KAMPONG MASJID, IJOK",34510,BATU KURAU,100.833112,5.133514
ABA6034,SEKOLAH KEBANGSAAN SUNGAI JERNIH,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,"JALAN SUNGAI JERNIH, IJOK",34510,BATU KURAU,100.866890,5.141261
ABA6035,SEKOLAH KEBANGSAAN SRI KURAU,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,ANAK  KURAU,34500,BATU KURAU,100.783935,4.942288
ABA6036,SEKOLAH KEBANGSAAN SRI SELAMA,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN SIR CHULAN,34100,SELAMA,100.690128,5.222220
ABA6037,SEKOLAH KEBANGSAAN TEBING TINGGI,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,KUBU GAJAH,34130,SELAMA,100.656024,5.146731
ABA6038,SEKOLAH KEBANGSAAN SUNGAI DENDANG,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,JALAN KUBU GAJAH,34130,SELAMA,100.707608,5.169656
ABA6039,SEKOLAH KEBANGSAAN BAGAN BAHARU,Rendah,SK,PERAK,PPD LARUT/MATANG/SELAMA,BAGAN BAHARU,34510,BATU KURAU,100.750492,5.134131
